angry0,angry1,angry2,angry3,box0,box1,box2,box3,disgust0,disgust1,disgust2,disgust3,fear0,fear1,fear2,fear3,happy0,happy1,happy2,happy3,neutral0,neutral1,neutral2,neutral3,sad0,sad1,sad2,sad3,surprise0,surprise1,surprise2,surprise3
0.0,0.0,,,[154  90  70  70],[390  53  95  95],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[154  90  70  70],[389  53  96  96],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[154  90  70  70],[390  54  94  94],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[155  90  69  69],[391  54  94  94],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[155  90  69  69],[390  54  94  94],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[154  89  71  71],[388  52  97  97],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[154  90  70  70],[387  52  98  98],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[155  90  69  69],[388  52  95  95],,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[156  91  69  69],[386  51  98  98],,,0.0,0.0,,,0.0,0.0,,,1.0,0.99,,,0.0,0.0,,,0.0,0.0,,,0.0,0.01,,
0.0,0.0,,,[157  90  70  70],[385  51  98  98],,,0.0,0.0,,,0.0,0.0,,,1.0,0.98,,,0.0,0.0,,,0.0,0.0,,,0.0,0.01,,
0.0,0.04,,,[159  90  70  70],[386  53  96  96],,,0.0,0.0,,,0.0,0.0,,,1.0,0.73,,,0.0,0.15,,,0.0,0.0,,,0.0,0.07,,
0.0,0.17,,,[159  90  70  70],[385  52  97  97],,,0.0,0.0,,,0.0,0.0,,,1.0,0.02,,,0.0,0.78,,,0.0,0.01,,,0.0,0.02,,
0.0,0.22,,,[159  90  70  70],[385  52  98  98],,,0.0,0.0,,,0.0,0.0,,,1.0,0.02,,,0.0,0.72,,,0.0,0.02,,,0.0,0.01,,
0.0,0.17,,,[161  91  69  69],[384  52  99  99],,,0.0,0.0,,,0.0,0.02,,,1.0,0.08,,,0.0,0.58,,,0.0,0.02,,,0.0,0.13,,
0.0,0.16,,,[163  91  68  68],[385  54  97  97],,,0.0,0.0,,,0.0,0.03,,,1.0,0.25,,,0.0,0.34,,,0.0,0.02,,,0.0,0.2,,
0.0,0.07,,,[163  91  68  68],[384  53  98  98],,,0.0,0.0,,,0.0,0.01,,,1.0,0.61,,,0.0,0.05,,,0.0,0.01,,,0.0,0.26,,
0.0,0.06,,,[162  90  71  71],[383  53 100 100],,,0.0,0.0,,,0.0,0.0,,,1.0,0.75,,,0.0,0.01,,,0.0,0.0,,,0.0,0.18,,
0.0,0.13,,,[161  91  70  70],[383  52 100 100],,,0.0,0.0,,,0.0,0.02,,,1.0,0.27,,,0.0,0.04,,,0.0,0.02,,,0.0,0.51,,
0.0,0.15,,,[161  90  71  71],[383  52 100 100],,,0.0,0.0,,,0.0,0.03,,,1.0,0.25,,,0.0,0.05,,,0.0,0.02,,,0.0,0.5,,
0.0,0.04,,,[161  90  71  71],[384  53  99  99],,,0.0,0.0,,,0.0,0.01,,,1.0,0.41,,,0.0,0.02,,,0.0,0.0,,,0.0,0.51,,
0.0,0.09,,,[162  90  71  71],[384  53  98  98],,,0.0,0.0,,,0.0,0.0,,,1.0,0.21,,,0.0,0.67,,,0.0,0.02,,,0.0,0.01,,
0.0,0.1,,,[161  90  71  71],[385  54  96  96],,,0.0,0.0,,,0.0,0.0,,,1.0,0.23,,,0.0,0.64,,,0.0,0.02,,,0.0,0.01,,
0.0,0.09,,,[162  91  69  69],[385  54  95  95],,,0.0,0.0,,,0.0,0.01,,,1.0,0.28,,,0.0,0.6,,,0.0,0.02,,,0.0,0.01,,
0.02,0.0,,,[383  51  99  99],[162  91  69  69],,,0.0,0.0,,,0.0,0.0,,,0.68,1.0,,,0.01,0.0,,,0.0,0.0,,,0.28,0.0,,
0.0,0.01,,,[162  91  68  68],[383  51  97  97],,,0.0,0.0,,,0.0,0.0,,,1.0,0.73,,,0.0,0.01,,,0.0,0.0,,,0.0,0.24,,
0.0,0.01,,,[161  91  70  70],[383  49  99  99],,,0.0,0.0,,,0.0,0.0,,,1.0,0.73,,,0.0,0.0,,,0.0,0.0,,,0.0,0.25,,
0.0,0.02,,,[160  91  70  70],[382  48 100 100],,,0.0,0.0,,,0.0,0.0,,,1.0,0.63,,,0.0,0.0,,,0.0,0.0,,,0.0,0.35,,
0.0,0.01,,,[158  90  71  71],[383  48  98  98],,,0.0,0.0,,,0.0,0.0,,,1.0,0.71,,,0.0,0.01,,,0.0,0.0,,,0.0,0.26,,
0.0,0.0,,,[159  91  70  70],[384  50  96  96],,,0.0,0.0,,,0.0,0.0,,,1.0,0.95,,,0.0,0.0,,,0.0,0.0,,,0.0,0.04,,
0.0,0.0,,,[159  90  71  71],[384  49  96  96],,,0.0,0.0,,,0.0,0.0,,,1.0,0.97,,,0.0,0.01,,,0.0,0.0,,,0.0,0.02,,
0.0,0.0,,,[159  91  70  70],[384  48  98  98],,,0.0,0.0,,,0.0,0.0,,,1.0,0.96,,,0.0,0.03,,,0.0,0.0,,,0.0,0.01,,
0.0,0.0,,,[158  90  71  71],[384  48  96  96],,,0.0,0.0,,,0.0,0.0,,,1.0,0.98,,,0.0,0.0,,,0.0,0.0,,,0.0,0.01,,
0.0,0.0,,,[159  91  71  71],[385  48  95  95],,,0.0,0.0,,,0.0,0.0,,,1.0,0.97,,,0.0,0.02,,,0.0,0.0,,,0.0,0.01,,
0.0,0.0,,,[158  90  72  72],[384  48  95  95],,,0.0,0.0,,,0.0,0.0,,,1.0,0.98,,,0.0,0.0,,,0.0,0.0,,,0.0,0.02,,
0.0,0.0,,,[382  47  97  97],[158  90  72  72],,,0.0,0.0,,,0.0,0.0,,,0.92,0.99,,,0.0,0.01,,,0.0,0.0,,,0.07,0.0,,
0.0,0.0,,,[383  48  95  95],[158  90  73  73],,,0.0,0.0,,,0.0,0.0,,,0.98,0.98,,,0.0,0.02,,,0.0,0.0,,,0.01,0.0,,
0.0,0.0,,,[383  48  94  94],[158  91  73  73],,,0.0,0.0,,,0.0,0.0,,,0.99,0.89,,,0.0,0.1,,,0.0,0.0,,,0.01,0.0,,
0.0,0.0,,,[383  49  94  94],[157  90  74  74],,,0.0,0.0,,,0.0,0.0,,,0.99,0.92,,,0.0,0.07,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[383  48  95  95],[158  91  74  74],,,0.0,0.0,,,0.0,0.0,,,0.99,0.87,,,0.0,0.11,,,0.0,0.01,,,0.0,0.0,,
0.0,0.0,,,[383  48  94  94],[158  91  73  73],,,0.0,0.0,,,0.0,0.0,,,0.99,0.85,,,0.0,0.14,,,0.0,0.01,,,0.0,0.0,,
0.0,0.0,,,[382  48  95  95],[158  91  73  73],,,0.0,0.0,,,0.0,0.0,,,0.99,0.85,,,0.0,0.14,,,0.0,0.01,,,0.01,0.0,,
0.0,0.0,,,[383  49  93  93],[158  91  73  73],,,0.0,0.0,,,0.0,0.0,,,0.99,0.76,,,0.0,0.22,,,0.0,0.01,,,0.01,0.0,,
0.0,0.0,,,[383  49  92  92],[159  92  72  72],,,0.0,0.0,,,0.0,0.0,,,0.99,0.83,,,0.0,0.16,,,0.0,0.0,,,0.01,0.0,,
0.0,0.0,,,[383  50  92  92],[158  92  72  72],,,0.0,0.0,,,0.0,0.0,,,0.99,0.79,,,0.0,0.2,,,0.0,0.01,,,0.0,0.0,,
0.0,0.0,,,[383  49  92  92],[159  93  71  71],,,0.0,0.0,,,0.0,0.0,,,0.99,0.86,,,0.0,0.13,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[383  48  93  93],[159  92  72  72],,,0.0,0.0,,,0.0,0.0,,,0.99,0.84,,,0.0,0.15,,,0.0,0.01,,,0.01,0.0,,
0.0,0.0,,,[159  92  72  72],[382  47  94  94],,,0.0,0.0,,,0.0,0.0,,,0.8,0.89,,,0.18,0.01,,,0.01,0.0,,,0.0,0.1,,
0.01,0.01,,,[382  45  94  94],[158  91  73  73],,,0.0,0.0,,,0.0,0.01,,,0.92,0.64,,,0.02,0.34,,,0.0,0.02,,,0.05,0.0,,
0.03,0.01,,,[382  45  94  94],[158  91  73  73],,,0.0,0.0,,,0.02,0.0,,,0.54,0.68,,,0.07,0.3,,,0.01,0.01,,,0.32,0.0,,
0.08,0.01,,,[385  46  91  91],[158  91  73  73],,,0.0,0.0,,,0.05,0.0,,,0.36,0.77,,,0.14,0.21,,,0.04,0.01,,,0.33,0.0,,
0.16,0.0,,,[385  45  92  92],[157  91  73  73],,,0.0,0.0,,,0.02,0.0,,,0.24,0.52,,,0.45,0.46,,,0.07,0.02,,,0.06,0.0,,
0.14,0.0,,,[385  46  91  91],[158  91  72  72],,,0.0,0.0,,,0.02,0.0,,,0.08,0.75,,,0.7,0.22,,,0.06,0.01,,,0.01,0.0,,
0.26,0.0,,,[388  48  89  89],[158  91  73  73],,,0.0,0.0,,,0.01,0.0,,,0.02,0.75,,,0.68,0.23,,,0.04,0.01,,,0.0,0.0,,
0.23,0.0,,,[389  49  86  86],[158  91  72  72],,,0.0,0.0,,,0.01,0.0,,,0.01,0.73,,,0.69,0.25,,,0.06,0.01,,,0.0,0.0,,
0.24,0.01,,,[389  49  87  87],[158  91  73  73],,,0.0,0.0,,,0.01,0.01,,,0.01,0.63,,,0.66,0.34,,,0.07,0.02,,,0.0,0.0,,
0.25,0.0,,,[391  51  85  85],[158  91  73  73],,,0.0,0.0,,,0.01,0.0,,,0.02,0.72,,,0.67,0.26,,,0.06,0.01,,,0.0,0.0,,
0.23,0.0,,,[391  51  85  85],[158  91  72  72],,,0.0,0.0,,,0.01,0.0,,,0.03,0.76,,,0.65,0.22,,,0.09,0.01,,,0.0,0.0,,
0.13,0.0,,,[392  52  86  86],[158  93  71  71],,,0.0,0.0,,,0.01,0.01,,,0.04,0.6,,,0.74,0.37,,,0.08,0.02,,,0.0,0.0,,
0.0,0.13,,,[160  95  68  68],[392  52  87  87],,,0.0,0.0,,,0.0,0.01,,,0.18,0.09,,,0.77,0.7,,,0.04,0.07,,,0.0,0.0,,
0.0,0.17,,,[160  94  69  69],[391  52  90  90],,,0.0,0.0,,,0.0,0.03,,,0.26,0.35,,,0.71,0.3,,,0.02,0.11,,,0.0,0.04,,
0.0,0.14,,,[159  93  71  71],[391  52  92  92],,,0.0,0.0,,,0.01,0.03,,,0.31,0.41,,,0.64,0.21,,,0.04,0.2,,,0.0,0.02,,
0.06,0.0,,,[393  55  89  89],[160  94  69  69],,,0.0,0.0,,,0.02,0.01,,,0.62,0.66,,,0.14,0.31,,,0.15,0.01,,,0.01,0.0,,
0.0,0.07,,,[159  93  71  71],[392  54  90  90],,,0.0,0.0,,,0.0,0.01,,,0.74,0.68,,,0.24,0.12,,,0.01,0.11,,,0.0,0.01,,
0.01,0.0,,,[393  56  88  88],[160  94  69  69],,,0.0,0.0,,,0.0,0.0,,,0.93,0.85,,,0.05,0.14,,,0.01,0.0,,,0.0,0.0,,
0.02,0.0,,,[395  58  85  85],[159  93  70  70],,,0.0,0.0,,,0.0,0.0,,,0.87,0.86,,,0.09,0.13,,,0.02,0.0,,,0.0,0.0,,
0.0,0.0,,,[394  56  88  88],[158  93  71  71],,,0.0,0.0,,,0.0,0.0,,,0.92,0.73,,,0.08,0.26,,,0.0,0.01,,,0.0,0.0,,
0.01,0.0,,,[393  56  88  88],[159  93  71  71],,,0.0,0.0,,,0.0,0.0,,,0.9,0.81,,,0.08,0.17,,,0.01,0.01,,,0.0,0.0,,
0.0,0.0,,,[159  93  70  70],[391  54  92  92],,,0.0,0.0,,,0.0,0.0,,,0.87,0.95,,,0.13,0.04,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[392  56  90  90],[159  93  70  70],,,0.0,0.0,,,0.0,0.0,,,0.95,0.87,,,0.04,0.12,,,0.0,0.0,,,0.0,0.0,,
0.0,0.0,,,[392  57  88  88],[159  93  70  70],,,0.0,0.0,,,0.0,0.0,,,0.9,0.86,,,0.09,0.13,,,0.0,0.0,,,0.0,0.0,,
0.0,0.01,,,[392  57  88  88],[160  94  70  70],,,0.0,0.0,,,0.0,0.01,,,0.9,0.79,,,0.09,0.18,,,0.0,0.01,,,0.0,0.0,,
0.01,0.01,,,[160  94  69  69],[392  57  88  88],,,0.0,0.0,,,0.0,0.0,,,0.75,0.83,,,0.23,0.14,,,0.01,0.01,,,0.0,0.0,,
0.01,0.01,,,[392  58  87  87],[160  94  69  69],,,0.0,0.0,,,0.0,0.0,,,0.87,0.75,,,0.11,0.24,,,0.01,0.01,,,0.0,0.0,,
0.01,0.0,,,[392  57  88  88],[160  94  68  68],,,0.0,0.0,,,0.0,0.0,,,0.84,0.87,,,0.14,0.12,,,0.01,0.0,,,0.01,0.0,,
0.04,0.0,,,[392  57  87  87],[159  93  70  70],,,0.0,0.0,,,0.0,0.0,,,0.33,0.8,,,0.6,0.19,,,0.02,0.0,,,0.0,0.0,,
0.09,0.0,,,[392  57  87  87],[159  94  69  69],,,0.0,0.0,,,0.0,0.0,,,0.11,0.77,,,0.76,0.22,,,0.04,0.0,,,0.0,0.0,,
0.16,0.0,,,[392  57  87  87],[159  93  70  70],,,0.0,0.0,,,0.01,0.0,,,0.03,0.79,,,0.76,0.2,,,0.04,0.0,,,0.0,0.0,,
0.16,0.0,,,[393  57  87  87],[159  94  69  69],,,0.0,0.0,,,0.01,0.0,,,0.03,0.7,,,0.76,0.29,,,0.05,0.0,,,0.0,0.0,,
0.18,0.0,,,[393  57  86  86],[159  94  69  69],,,0.0,0.0,,,0.01,0.0,,,0.02,0.7,,,0.76,0.29,,,0.04,0.0,,,0.0,0.0,,
0.18,0.0,,,[394  59  86  86],[160  95  68  68],,,0.0,0.0,,,0.01,0.0,,,0.01,0.79,,,0.76,0.2,,,0.04,0.0,,,0.0,0.0,,
0.18,0.0,,,[395  59  87  87],[159  94  69  69],,,0.0,0.0,,,0.01,0.0,,,0.02,0.61,,,0.71,0.38,,,0.08,0.0,,,0.0,0.0,,
0.07,0.0,,,[393  61  92  92],[159  95  70  70],,,0.0,0.0,,,0.05,0.0,,,0.04,0.67,,,0.33,0.31,,,0.03,0.01,,,0.47,0.0,,
0.05,0.0,,,[395  65  89  89],[158  94  70  70],,,0.0,0.0,,,0.08,0.0,,,0.06,0.74,,,0.25,0.25,,,0.03,0.01,,,0.53,0.0,,
0.04,0.0,,,[397  67  91  91],[159  94  70  70],,,0.0,0.0,,,0.05,0.0,,,0.12,0.8,,,0.33,0.19,,,0.03,0.0,,,0.43,0.0,,
0.0,0.03,,,[159  95  70  70],[399  70  86  86],,,0.0,0.0,,,0.0,0.03,,,0.72,0.25,,,0.27,0.59,,,0.01,0.04,,,0.0,0.05,,
0.0,0.05,,,[158  94  70  70],[400  70  85  85],,,0.0,0.0,,,0.0,0.03,,,0.71,0.24,,,0.27,0.6,,,0.01,0.04,,,0.0,0.04,,
0.05,0.0,,,[400  70  86  86],[159  95  69  69],,,0.0,0.0,,,0.04,0.0,,,0.26,0.76,,,0.56,0.23,,,0.07,0.0,,,0.02,0.0,,
0.08,0.0,,,[400  69  87  87],[159  94  71  71],,,0.01,0.0,,,0.02,0.0,,,0.46,0.7,,,0.34,0.28,,,0.07,0.01,,,0.0,0.0,,
0.08,0.0,,,[399  68  87  87],[158  93  72  72],,,0.01,0.0,,,0.02,0.0,,,0.43,0.74,,,0.37,0.25,,,0.09,0.01,,,0.0,0.0,,
0.13,0.0,,,[399  68  88  88],[159  93  71  71],,,0.02,0.0,,,0.03,0.0,,,0.34,0.81,,,0.34,0.18,,,0.14,0.0,,,0.0,0.0,,
0.09,0.0,,,[397  67  87  87],[158  93  72  72],,,0.0,0.0,,,0.03,0.0,,,0.49,0.73,,,0.31,0.26,,,0.08,0.01,,,0.0,0.0,,
0.04,0.0,,,[397  66  86  86],[158  93  72  72],,,0.0,0.0,,,0.01,0.0,,,0.51,0.71,,,0.39,0.27,,,0.04,0.01,,,0.0,0.0,,
0.04,0.0,,,[396  65  85  85],[158  93  72  72],,,0.0,0.0,,,0.01,0.0,,,0.44,0.71,,,0.48,0.28,,,0.02,0.01,,,0.0,0.0,,
0.0,0.02,,,[158  93  72  72],[395  65  85  85],,,0.0,0.0,,,0.0,0.02,,,0.68,0.38,,,0.3,0.55,,,0.01,0.02,,,0.0,0.0,,
0.02,0.0,,,[394  65  86  86],[158  93  72  72],,,0.0,0.0,,,0.01,0.0,,,0.6,0.7,,,0.36,0.28,,,0.01,0.01,,,0.0,0.0,,
0.01,0.0,,,[394  67  85  85],[158  93  72  72],,,0.0,0.0,,,0.0,0.0,,,0.59,0.7,,,0.38,0.28,,,0.01,0.01,,,0.0,0.0,,
0.01,0.0,,,[393  67  87  87],[159  94  69  69],,,0.0,0.0,,,0.0,0.0,,,0.76,0.66,,,0.22,0.33,,,0.01,0.01,,,0.0,0.0,,
0.01,0.0,,,[392  67  88  88],[158  93  72  72],,,0.0,0.0,,,0.0,0.0,,,0.72,0.74,,,0.24,0.25,,,0.01,0.01,,,0.02,0.0,,
0.03,0.0,,,[391  66  89  89],[159  94  69  69],,,0.0,0.0,,,0.01,0.0,,,0.64,0.62,,,0.25,0.36,,,0.02,0.0,,,0.05,0.0,,
0.02,0.0,,,[391  66  89  89],[159  94  69  69],,,0.0,0.0,,,0.0,0.0,,,0.77,0.63,,,0.15,0.36,,,0.01,0.0,,,0.04,0.0,,
0.02,0.0,,,[391  66  88  88],[159  94  69  69],,,0.0,0.0,,,0.01,0.0,,,0.78,0.67,,,0.13,0.32,,,0.01,0.0,,,0.05,0.0,,
0.01,0.0,,,[390  66  88  88],[159  94  69  69],,,0.0,0.0,,,0.0,0.0,,,0.84,0.65,,,0.11,0.34,,,0.01,0.0,,,0.02,0.0,,
0.03,0.0,,,[391  66  86  86],[159  95  68  68],,,0.0,0.0,,,0.01,0.0,,,0.63,0.69,,,0.25,0.3,,,0.02,0.0,,,0.07,0.0,,
0.03,0.0,,,[390  66  86  86],[159  94  69  69],,,0.0,0.0,,,0.01,0.0,,,0.65,0.63,,,0.22,0.36,,,0.02,0.0,,,0.07,0.0,,
0.03,0.01,,,[392  65  86  86],[159  94  69  69],,,0.0,0.0,,,0.01,0.0,,,0.61,0.61,,,0.29,0.37,,,0.01,0.0,,,0.05,0.0,,
0.01,0.0,,,[390  63  88  88],[159  94  70  70],,,0.0,0.0,,,0.01,0.0,,,0.81,0.72,,,0.08,0.27,,,0.01,0.0,,,0.09,0.0,,
0.03,0.0,,,[390  63  88  88],[159  95  69  69],,,0.0,0.0,,,0.01,0.0,,,0.62,0.73,,,0.24,0.26,,,0.01,0.0,,,0.09,0.0,,
0.05,0.0,,,[391  64  86  86],[158  94  70  70],,,0.0,0.0,,,0.01,0.0,,,0.41,0.6,,,0.41,0.38,,,0.03,0.01,,,0.1,0.0,,
0.04,0.01,,,[391  64  86  86],[158  94  70  70],,,0.0,0.0,,,0.01,0.0,,,0.45,0.47,,,0.37,0.5,,,0.02,0.01,,,0.11,0.0,,
0.07,0.01,,,[390  63  88  88],[158  94  71  71],,,0.0,0.0,,,0.03,0.0,,,0.22,0.59,,,0.5,0.39,,,0.04,0.01,,,0.13,0.0,,
0.06,0.01,,,[390  63  87  87],[158  94  70  70],,,0.0,0.0,,,0.0,0.01,,,0.16,0.48,,,0.74,0.5,,,0.02,0.01,,,0.01,0.0,,
0.07,0.01,,,[390  61  87  87],[158  94  70  70],,,0.0,0.0,,,0.01,0.0,,,0.17,0.52,,,0.7,0.45,,,0.03,0.01,,,0.02,0.0,,
0.03,0.01,,,[388  59  88  88],[159  94  69  69],,,0.0,0.0,,,0.0,0.0,,,0.45,0.45,,,0.49,0.54,,,0.01,0.0,,,0.01,0.0,,
0.05,0.01,,,[389  57  87  87],[158  93  70  70],,,0.0,0.0,,,0.01,0.0,,,0.27,0.47,,,0.64,0.52,,,0.02,0.0,,,0.02,0.0,,
0.06,0.01,,,[389  56  85  85],[158  94  69  69],,,0.0,0.0,,,0.01,0.0,,,0.28,0.39,,,0.6,0.59,,,0.03,0.01,,,0.02,0.0,,
0.05,0.01,,,[390  55  85  85],[158  94  70  70],,,0.0,0.0,,,0.01,0.01,,,0.16,0.57,,,0.74,0.41,,,0.03,0.01,,,0.01,0.0,,
0.1,0.01,,,[389  54  86  86],[158  94  70  70],,,0.0,0.0,,,0.01,0.01,,,0.1,0.55,,,0.73,0.42,,,0.06,0.01,,,0.01,0.0,,
0.04,0.01,,,[389  52  87  87],[158  94  70  70],,,0.0,0.0,,,0.01,0.0,,,0.23,0.55,,,0.7,0.43,,,0.02,0.01,,,0.0,0.0,,
0.02,0.0,,,[390  52  86  86],[158  94  70  70],,,0.0,0.0,,,0.0,0.0,,,0.74,0.57,,,0.22,0.42,,,0.01,0.0,,,0.0,0.0,,
0.05,0.0,,,[389  52  87  87],[157  93  71  71],,,0.0,0.0,,,0.01,0.0,,,0.77,0.48,,,0.13,0.5,,,0.03,0.0,,,0.0,0.0,,
0.04,0.01,,,[389  51  88  88],[157  94  71  71],,,0.0,0.0,,,0.0,0.0,,,0.79,0.37,,,0.15,0.61,,,0.02,0.01,,,0.0,0.0,,
0.01,0.04,,,[156  93  71  71],[388  51  88  88],,,0.0,0.0,,,0.0,0.0,,,0.44,0.68,,,0.54,0.24,,,0.01,0.03,,,0.01,0.0,,
0.01,0.04,,,[157  94  70  70],[386  50  90  90],,,0.0,0.0,,,0.0,0.0,,,0.47,0.43,,,0.52,0.47,,,0.01,0.05,,,0.0,0.0,,
0.05,0.01,,,[387  51  86  86],[156  93  72  72],,,0.0,0.0,,,0.0,0.01,,,0.6,0.35,,,0.3,0.61,,,0.04,0.03,,,0.0,0.0,,
0.02,0.0,,,[386  52  87  87],[157  94  70  70],,,0.0,0.0,,,0.0,0.01,,,0.6,0.3,,,0.35,0.65,,,0.02,0.03,,,0.0,0.0,,
0.0,0.03,,,[158  95  69  69],[385  51  88  88],,,0.0,0.0,,,0.01,0.0,,,0.22,0.52,,,0.72,0.42,,,0.04,0.02,,,0.0,0.0,,
0.02,0.01,,,[385  51  89  89],[159  96  69  69],,,0.0,0.0,,,0.0,0.01,,,0.77,0.25,,,0.19,0.71,,,0.01,0.01,,,0.0,0.01,,
0.01,0.01,,,[384  51  88  88],[159  94  70  70],,,0.0,0.0,,,0.0,0.01,,,0.9,0.25,,,0.08,0.71,,,0.0,0.01,,,0.0,0.01,,
0.02,0.01,,,[383  50  90  90],[160  94  70  70],,,0.0,0.0,,,0.0,0.02,,,0.84,0.07,,,0.13,0.87,,,0.01,0.02,,,0.0,0.01,,
0.02,0.01,,,[383  50  88  88],[161  95  70  70],,,0.0,0.0,,,0.0,0.02,,,0.91,0.07,,,0.06,0.86,,,0.01,0.02,,,0.0,0.02,,
0.01,0.01,,,[382  49  91  91],[162  95  69  69],,,0.0,0.0,,,0.0,0.02,,,0.95,0.05,,,0.04,0.88,,,0.0,0.02,,,0.0,0.02,,
0.01,0.01,,,[382  49  91  91],[161  94  70  70],,,0.0,0.0,,,0.0,0.01,,,0.82,0.04,,,0.16,0.92,,,0.01,0.02,,,0.0,0.01,,
0.01,0.01,,,[383  50  89  89],[162  96  67  67],,,0.0,0.0,,,0.0,0.01,,,0.8,0.05,,,0.18,0.89,,,0.01,0.02,,,0.0,0.01,,
0.01,0.01,,,[383  50  89  89],[162  95  67  67],,,0.0,0.0,,,0.0,0.01,,,0.83,0.03,,,0.16,0.92,,,0.01,0.02,,,0.0,0.01,,
0.01,0.01,,,[384  50  88  88],[162  94  67  67],,,0.0,0.0,,,0.0,0.01,,,0.89,0.04,,,0.08,0.9,,,0.01,0.01,,,0.01,0.01,,
0.01,0.01,,,[384  50  89  89],[162  95  66  66],,,0.0,0.0,,,0.0,0.01,,,0.84,0.08,,,0.14,0.88,,,0.01,0.02,,,0.0,0.01,,
0.01,0.02,,,[162  95  67  67],[385  50  88  88],,,0.0,0.0,,,0.01,0.0,,,0.01,0.74,,,0.94,0.23,,,0.02,0.01,,,0.0,0.0,,
0.02,0.01,,,[386  50  86  86],[160  94  68  68],,,0.0,0.0,,,0.0,0.01,,,0.82,0.02,,,0.14,0.95,,,0.01,0.01,,,0.0,0.0,,
0.02,0.0,,,[387  50  86  86],[159  92  71  71],,,0.0,0.0,,,0.0,0.01,,,0.86,0.02,,,0.11,0.95,,,0.01,0.01,,,0.0,0.01,,
0.02,0.01,,,[387  49  89  89],[158  93  70  70],,,0.0,0.0,,,0.0,0.01,,,0.82,0.03,,,0.12,0.94,,,0.04,0.01,,,0.01,0.0,,
0.02,0.01,,,[387  49  88  88],[159  93  70  70],,,0.0,0.0,,,0.0,0.01,,,0.86,0.05,,,0.07,0.91,,,0.05,0.02,,,0.01,0.0,,
0.04,0.01,,,[390  51  84  84],[159  94  68  68],,,0.0,0.0,,,0.01,0.03,,,0.72,0.09,,,0.06,0.68,,,0.15,0.18,,,0.01,0.0,,
0.01,0.04,,,[158  94  69  69],[390  50  84  84],,,0.0,0.0,,,0.04,0.01,,,0.16,0.84,,,0.61,0.02,,,0.18,0.08,,,0.0,0.01,,
0.04,0.01,,,[390  51  83  83],[157  95  68  68],,,0.0,0.0,,,0.01,0.04,,,0.8,0.25,,,0.04,0.56,,,0.1,0.15,,,0.01,0.0,,
0.03,0.01,,,[390  50  83  83],[155  94  69  69],,,0.0,0.0,,,0.01,0.02,,,0.87,0.25,,,0.03,0.61,,,0.05,0.1,,,0.01,0.0,,
0.01,0.09,,,[154  94  68  68],[389  50  84  84],,,0.0,0.0,,,0.01,0.03,,,0.19,0.61,,,0.75,0.1,,,0.04,0.13,,,0.0,0.04,,
0.05,0.01,,,[388  50  86  86],[153  94  69  69],,,0.0,0.0,,,0.0,0.01,,,0.62,0.34,,,0.3,0.63,,,0.02,0.02,,,0.0,0.0,,
0.01,0.03,,,[151  93  70  70],[388  51  86  86],,,0.0,0.0,,,0.01,0.0,,,0.42,0.71,,,0.54,0.24,,,0.03,0.02,,,0.0,0.0,,
0.01,0.01,,,[389  52  85  85],[151  94  69  69],,,0.0,0.0,,,0.0,0.01,,,0.8,0.22,,,0.18,0.74,,,0.0,0.02,,,0.0,0.0,,
0.01,0.01,,,[151  93  70  70],[389  52  87  87],,,0.0,0.0,,,0.0,0.0,,,0.24,0.85,,,0.73,0.14,,,0.02,0.01,,,0.0,0.0,,
0.01,0.01,,,[390  53  86  86],[151  94  69  69],,,0.0,0.0,,,0.0,0.0,,,0.85,0.22,,,0.13,0.75,,,0.0,0.02,,,0.0,0.0,,
0.01,0.01,,,[390  53  85  85],[152  94  69  69],,,0.0,0.0,,,0.0,0.0,,,0.89,0.25,,,0.08,0.72,,,0.0,0.02,,,0.01,0.0,,
0.01,0.02,,,[390  53  87  87],[151  94  70  70],,,0.0,0.0,,,0.0,0.01,,,0.88,0.33,,,0.08,0.62,,,0.01,0.02,,,0.01,0.0,,
0.03,0.01,,,[390  54  87  87],[152  93  70  70],,,0.0,0.0,,,0.02,0.0,,,0.69,0.43,,,0.21,0.54,,,0.01,0.01,,,0.05,0.0,,
